GS7EUA.SW,UBS ETF MIE 710 AD,EBS
BBVAI.MC,ACCION IBEX 35 ETF,MCE
FEXU.L,FT US Large Cap Core AlphaDEX_ ETF A USD,LSE
OXFL.AX,S&P;/ASX 50 OPIC,ASX
76EM.L,,
XD5E.DE,DBXT MSCI EMU I 1DD,GER
DBXN.BE,DBX SOV EUR 1C,BER
ISVA.BE,ISHS MSCI JAP ,BER
IQQB.DE,ISHS MSCI BR G-CT,GER
SAU3.L,ETFS FOREIGN EXCHANGE LIMITED E,LSE
UEFL.DE,UBS ETF MIE 13 AD,GER
LYQK.DE,LYX UCITS D SH BUND,GER
66922.L,RBS/INDEX 14,LSE
UC69.L,UBS ETF UBS ETF-MSCI SWITZERLAN,LSE
LYS6.SG,L UC BD 5-7Y C EUR,STU
RYF,Guggenheim S&P; 500 Eq Weight Fincl ETF,PCX
XDIE.SW,DBXT ESS D30 1D,EBS
EXXW.F,ISHS DJAPSLDV30,FRA
SCHZ,Schwab US Aggregate Bond ETF,PCX
10640725.SW,JB PHYSPALLAD A GBP,EBS
DXSW.F,DBX IBOXX GC 1C,FRA
ZUT.TO,BMO Equal Weight Utilities ETF,TOR
FINW.BR,MUL LY W FINANC CC,BRU
IBCI.MI,ISH EU IN LI EUR-AC,MIL
ZSP-U.TO,BMO SP 500 INDEX ETF USD,TOR
PBRT.L,ETFS HEDGED COMMODITY SECURITIE,LSE
ETLP.DE,GO DAXGLB SHIP G-CT,GER
YDIV.AX,UBS Res Pref Aus Div Fund,ASX
SPYD.DU,SPDR S&P; US DIV USD,DUS
CEA1.L,ISHARES VII PLC ISHARES MSCI EM,LSE
LYPM.BE,L U ETF E/N US D EU,BER
EDSG.BE,ETFS GOLD-TU,BER
PHG.PA,L UC ETF P&H; GOODS,PAR
HDG,ProShares Hedge Replication,PCX
LYQC.SG,L UCITS MSCI EMU,STU
PGJ,PowerShares Golden Dragon China ETF,PCX
FGD.MX,FIRST TR DJ GLSL DV,MEX
EXW3.DU,ISHS STXEUR50,DUS
OSW1.L,ETFS OIL SECURITIES LIMITED ETF,LSE
XY4P.DE,DBX ISE YP 1C,GER
10200215.F,ARCELOR 19 SRN,FRA
XMIB.SW,DBXT FTSE MIB 1D,EBS
CL54.MU,COMGEST MONDE C 4D,MUN
C100.DU,COMS C EONIA IC,DUS
DJSC.AS,ISHS EUR STO SM EUR,AMS
TMKGL-36.TA,BSKT/TACHLIT CP S36,TLV
SEDY.L,ISHARES V PUBLIC LIMITED COMPAN,LSE
XELL.SG,DBXT2 I EU5 DTR 1CC,STU
IQQW.HM,ISHS MSCI WORLD USD,HAM
D5BI.HM,DBXT MACI MEX 1C,HAM
EMFT,SPDR MSCI EM 50 ETF,PCX
CD42.SG,COMS CAC 40 LEV IC,STU
11555647.DU,COMS C BUF DS IC,DUS
ZAG.TO,BMO Aggregate Bond ETF,TOR
DBXW.DU,DBXT MSCI WORLD 1C,DUS
UGAS.MI,UGAS/ETFS,MIL
VOOG,Vanguard S&P; 500 Growth ETF,PCX
SSGT.HM,SPDR S&P; EMG LATAME,HAM
DXSJ.SG,DBXT SE600 INS 1C,STU
BULL-TEL-DNM.OL,TEL/DNB 41 ETN,OSL
5X60.DE,COMS C BU FUT IC,GER
XCS2.DE,DBX AU BOND 1C,GER
DBX3.BE,DBXT MSCI EM LA 1C,BER
CORN.MI,CORN/ETFS,MIL
C051.F,COMS ES SD30 IC,FRA
DBXT.SG,DBXT2 EONIA 1C,STU
ITKY.L,ISHARES II PLC ISHARES MSCI TUR,LSE
UIMX.F,UBS ETF MEI2035 AD,FRA
UVU,ProShares Ultra Russell MidCap Value,PCX
IQQA.BE,ISHS EUR DIVID G-CT,BER
AFIN.SG,A FI IB UCITS ETF C,STU
CBE7.L,ISHARES VII PLC ISHARES EUR GOV,LSE
MTK,SPDR Morgan Stanley Technology ETF,PCX
22559147.IR,FINEX MSCI GER EUR,ISE
LSEK.L,ETFS FOREIGN EXCHANGE LIMITED E,LSE
196030.KS,KINDEX Japan Leverage(H),KSC
IBCJ.DU,ISHS MSCI PL G-CT,DUS
PG50-104.TA,GALIL/PSGT IND S104,TLV
6PSB.F,POWSHS FTSE DEV EUR,FRA
63YA.L,CSPM/HSBC WT21,LSE
CEBE.DE,ISHS MSCI BR USD-AC,GER
C050.F,COMS ES50 IC,FRA
OILUSA.SW,CMCIOILSFUSADIS,EBS
SYQ.PA,ST E600 TECH UC ETF,PAR
KRTY-112.TA,RTY/KSM SAL S112,TLV
UIM1.DU,UBS ETF ES50A,DUS
78EH.L,YAO/HSBC WT20,LSE
12603142.DU,COMS SHORTDAX IC,DUS
XCHR.F,DBXT CSI300 RE 1C,FRA
CRB.SW,L UC ETF R/C C USD,EBS
SYBP.SG,SPDR BAR STG AG GBP,STU
JPN.PA,L UCITS JAP D EUR,PAR
LYM9.BE,L UC ETF N EN D EUR,BER
139660.KS,KOSEF USD Inverse Futures,KSC
EFQ8.DU,DK LQ N-FNC DF,DUS
XEUT.L,DB X-TRACKERS DBX MSCI EMERGING,LSE
XEA.NX,DBXT MSCI EMEA 1C,ENX
NGASP.PA,NGAS/ETFS,PAR
XFS.PA,DBXT FTSE100 SH 1C,PAR
SCOR.MI,SCOR/ETFS,MIL
X017.F,COMS M JAP IC,FRA
ISP6.L,ISHARES III PLC ISHARES S&P; SMA,LSE
TYBS,Direxion Daily 20+ Year Trs Bear 1X ETF,PCX
SC05.DE,SO SX 600 RE EUR-AC,GER
EXX4.DE,IS EUR STX H C,GER
EUN1.F,ISHS STOXX EURO EUR,FRA
H4ZG.HM,HSBC MSCI BRAZ G-CT,HAM
78EJ.L,SCQU/HSBC WT20,LSE
LYPA.HM,MUL LY W CO DIS CC,HAM
MA02.VI,RBS M A RICI M C,VIE
EXHJ.HM,IS EGBC5.5-10.5,HAM
FTC,First Trust Large Cap Gr AlphaDEX ETF,PCX
ZPAL.SW,ZKB PALL ETF AA CHF,EBS
51UB.L,,
MDAI.SW,RBS M A DGL A C,EBS
SXRG.SG,ISHS MSCI US USD-AC,STU
VDE,Vanguard Energy ETF,PCX
EL4E.MU,DK ST ESTRSC 40,MUN
HLT.PA,L U ETF E600 HEALTH,PAR
PFA.PA,POWSHS FTSE ASI USD,PAR
LGCF.L,Source LGIM Commodity Composite ETF,LSE
SDHG.L,ISHARES IV PLC ISHS $ SHORT DUR,LSE
LYPS.SG,MUL LY SP500 D,STU
SB3CHA.SW,SBIDMGV3-7 CHF ADIS,EBS
DBUK,Deutsche X-trackers MSCI UK Hdgd Eq,PCX
LYYT.F,L UC ETF INDUST G&S;,FRA
C022.DE,COMS HSI IC,GER
DX2T.F,DBX EU 350 S 1C,FRA
10LA.L,,
TTPX.DU,AM JAP TEHD UC ETF ,DUS
UAG,UBS ETRACS CMCI Agriculture Tot Ret ETN,PCX
2098142.SW,SPDR SM CAP UC ETF,EBS
X014.SW,COMS M PAC IC,EBS
XBCD.DE,DBX GER COV ETF 1D,GER
XBRMIB.MI,L U ETF D DOUBLE SH,MIL
XPQP.DE,DBXT MSCI PHIL 1C,GER
COPA.MI,COPA/ETFS,MIL
UKUSBH.SW,UBS ETF MU100HU AC,EBS
VPL.MX,VANGRD FTSE PACIFIC,MEX
BND.MX,VGD TTL BOND MKT,MEX
5X61.DE,COMS C BUF L IC,GER
PP2.LS,COMS PSI 20 LEV IC,LIS
MATL,Direxion Daily Basic Matls Bull 3X ETF,PCX
LYPP.HM,L U ETF GL DEV D EU,HAM
1695019.MU,DZ BK FUNDING FRN,MUN
LYQ2.F,L UCITS 1-3Y INV GR,FRA
IDTM.L,iShares $ Treasury Bond 7-10yr,LSE
GGW5.MU,SAUR F-S GL BAL DD,MUN
LYYS.F,L U ETF E600 HEALTH,FRA
C077.DU,COMS S600 TELE IC,DUS
REWLD.MI,L U ETF GL DEV D EU,MIL
CHIE,Global X China Energy ETF,PCX
HRLGLL-5.TA,GALIL/HAREL SAL S5,TLV
EXV6.DU,ISHSE600BR(DE),DUS
128566.L,HSBC 15 ELN,LSE
C068.DU,COMS S600 HC IC,DUS
2874596.SW,RBS M A DJ T20,EBS
HMWO.L,HSBC ETFS PLC HSBC MSCI WORLD U,LSE
FXE.MX,CURRENCYSHARES EURO,MEX
LSK8.BE,L UC E S.50 D.DO.SH,BER
EUNL.DE,ISHS CR WD USD-AC,GER
URTH,iShares MSCI World,PCX
UC64.L,UBS ETF UBS ETF-MSCI UNITED KIN,LSE
XMEA.SW,DBXT MSCI EMEA 1C,EBS
OILW.L,ETFS OIL SECURITIES LIMITED ETF,LSE
SCHA,Schwab US Small-Cap ETF,PCX
GXG,Global X MSCI Colombia ETF,PCX
JKI,iShares Morningstar Mid-Cap Value,PCX
SYBU.SG,SPDR BAR US AG USD,STU
LYQM.F,L UC ETF EUROST DIV,FRA
WSTE,,
UKCHBH.SW,UBS ETF MU100HC AC,EBS
EXV5.BE,ISHSEU600AP(DE),BER
BULL-APELS-X2-H.S,,
CSUK.AS,ISHS MSCI UK GBP-AC,AMS
KXF.TO,First Asset Corp Bd Barbell ETF Comm,TOR
EUNN.BE,ISHS CR JP IMI G-CT,BER
EL4Z.DE,DK MSCI US ETF,GER
FXP,ProShares UltraShort FTSE China 50,PCX
IHD.AX,iShares S&P;/ASX Dividend Opportunities,ASX
EUNK.BE,ISHS MSCI EUR-ACC,BER
11115497.DU,DBXT E/N DE RE 1C,DUS
AMEW.F,A WLD UCITS ETF EUR,FRA
XCHD.DE,DBXT CSI300 CD 1C,GER
SVUSI.SW,UBS SILVER USD IDIS,EBS
IQQL.DU,ISHS LIS PRI E G-CT,DUS
ES5R.F,EUR SECTR U E RC,FRA
069660.KS,KOSEF 200,KSC
TMX.AS,TC AMX,AMS
XJSS.SG,DBX JP SHORT ETF 1C,STU
LPET.MI,LPET/ETFS,MIL
EPHE.MX,ISH MSCI PHIL,MEX
IPD,SPDR S&P; Intl Cnsmr Discret Sect ETF,PCX
12980110.DU,ISHSTE600B(DE),DUS
ISV6.BE,ISHS MSCI FR 100,BER
FXRU.ME,FIN BAR TRAD USD,MCX
KCRAV4DSHB.ST,BSKT/SHB 14 CT,STO
X010.BE,COMS M WLD IC,BER
CVD.TO,iShares Convertible Bond Comm,TOR
ISVM.BE,ISHS MSCI EMU,BER
IHE,iShares US Pharmaceuticals,PCX
GERJ,Market Vectors Germany Small-Cap ETF,PCX
LYM7.HM,L U ETF E MKT C EUR,HAM
18M4.F,AM CONS DISC UC ETF,FRA
OILB.L,ETFS OIL SECURITIES LIMITED ETF,LSE
DBXN.MU,DBX SOV EUR 1C,MUN
FINS.MI,L UC ETF EU 600 FIN,MIL
18MI.SG,A EUROPE UCITS ETF,STU
PGAL,Global X FTSE Portugal 20 ETF,PCX
XMTH.SW,DBXT MSCI THAI 1C,EBS
VHTX.HM,GO BOFAML G-CT,HAM
116362.L,ISHS MSCI USD-B-AC,LSE
EKH,Europe 2001 HOLDRS,ASE
XAHG.L,DB X-TRACKERS DBX MSCI AC ASIA ,LSE
DBX9.HM,DBXT FTSE C50 1C,HAM
ISQZ.BE,ISHS RSSLL MIDCAP,BER
X87060.TI,SGI/SG ISSUER 18,TLO
XDXE.DE,DBXT2 EUR S DSD 1C,GER
SDK,ProShares UltraShort Russell MidCap Gr,PCX
DS2P.L,GO UCITS ETF SOLUTIONS PLC ETFS,LSE
FLEU.L,UBS AG. London Branch,LSE
KSIND-13.TA,NIF/KSM SAL S13,TLV
TWM,ProShares UltraShort Russell2000,PCX
XUS.NX,DBXT MSCI USA 1C,ENX
EXH3.MU,ISHSE600FB(DE),MUN
UIMT.F,UBS ETF M PA SR AD,FRA
BULL-STL-DNM.OL,STL/DNB 41 ETN,OSL
C067.HM,COMS S600 FB IC,HAM
19088973.DU,ISHS ITL GOV B G-CT,DUS
XMT.SG,ISHS SMI R CH,STU
15QW.L,NLCS/HSBC 16,LSE
ELD.MX,WISDMTR EMRG MKTS,MEX
PSGDU-D1.TA,USD/PSAG NDO CD S1,TLV
DXSH.HM,DBXT SE600 TEC 1C,HAM
CI2.PA,AM MSCI IND ETF EUR,PAR
ZPRG.DU,SPDR GL DIV USD,DUS
XAFE.F,DBX F-EST EUR-2C-AC,FRA
IPK,SPDR S&P; International Tech Sect ETF,PCX
IS0C.DU,ISHS AGRIBUS G-CT,DUS
LYYW.SG,L UC ETF E600 TECH,STU
TBZ,ProShares UltraShort 3-7 Year Treasury,PCX
IQQ0.F,ISH MSCI WO MI G-CT,FRA
EXXY.BE,ISH DVCMSP T,BER
IGUS.L,iShares S&P; 500 GBP Hedged,LSE
EXXY.MI,ISH DVCMSP T,MIL
SGQU.PA,MUL LY SG GQIN D,PAR
IYC,iShares US Consumer Services,PCX
LGQI.F,MUL LY SG GQIN D,FRA
EMCD,SPDR BofA ML Emerging Mkts Corp Bd ETF,PCX
SGEA.L,ISHARES III PLC ISHARES EM ASIA,LSE
IUSV.BE,ISHS MSCI EA EU USD,BER
UEQ1.SG,MAP BA 7SF USD-A-AC,STU
ILB.AX,iShares Government Inflation,ASX
IUSJ.HM,ISHARES AEX  EUR,HAM
FOOD.L,UBS AG. London Branch,LSE
HAZ.TO,Horizons Active Global Dividend ETF Comm,TOR
LYP4.DE,MUL LY SPIM3MF CC,GER
EXV9.BE,ISHSEU600T&L;,BER
10411172.SG,NSW TREAS 25,STU
IDLV,PowerShares S&P; Intl Dev Low Volatil ETF,PCX
JBPACA.SW,JB PHYSPALLAD A CHF,EBS
EXM-A.TO,F A MORNINGSTAR EMERG COMP BD I,TOR
LRX2.BE,L UC ETF COV BD AGG,BER
DXSL.HM,DBXT SE600 IG 1C,HAM
EUNK.F,ISHS MSCI EUR-ACC,FRA
IJPD.L,iShares MSCI Japan USD Hedged,LSE
FCAN,First Trust Canada AlphaDEX ETF,PCX
SAUT.L,ISHARES V PUBLIC LIMITED COMPAN,LSE
YIEL.L,Lyxor ETF iBoxx ? Liq HY 30 Ex-Fin A/I,LSE
SEMS.L,ISHARES III PLC ISHARES MSCI EM,LSE
SPYI.SG,SPDR MSCI USD AC,STU
LYPP.DU,L U ETF GL DEV D EU,DUS
IDF.BE,INDIA FUND,BER
63XU.L,JPGC/HSBC WT21,LSE
SPXU,ProShares UltraPro Short S&P500;,PCX
61317.L,BASKET/BARCLAYS 14,LSE
SMLV,SPDR Russell 2000 Low Volatility ETF,PCX
LYS6.F,L UC BD 5-7Y C EUR,FRA
LYCRN.SW,L U ETF EX-EN C USD,EBS
SXRL.DE,ISHS USD TRE USD-AC,GER
DXS8.HM,DBXT SE600 BKSH 1C,HAM
AFIN.HM,A FI IB UCITS ETF C,HAM
IAK,iShares US Insurance,PCX
NOKP.L,ETFS FOREIGN EXCHANGE LIMITED E,LSE
VEFD.HM,MKT VCT VIETNAM ETF,HAM
21846322.SW,UBS ETF MU100HE AD,EBS
13910159.SW,ZKB GOLD ETF AA CHF,EBS
DXSF.BE,DBXT SE600 BK 1C,BER
SEED.L,iPath S&P; GSCI Grains Index TR (DE) ETN,LSE
QCAN,SPDR MSCI Canada Quality Mix ETF,PCX
3613632.DU,DBX RUSSELL 2000 1C,DUS
JPNEUA.MI,UBS ETF MSCI JAP AD,MIL
CEBL.DE,ISHS MSCI EM USD-AC,GER
RBO.TO,RBC 1-5 Year Laddered Corporate Bond ETF,TOR
EFV,iShares MSCI EAFE Value,PCX
12952733.SW,UBSSLRCHFH CHF ADIS,EBS
DX2G.SG,DBXT CAC40 1D,STU
TCLSP-14.TA,TSX/TACHLIT GL S14,TLV
LTIM.L,ETFS COMMODITY SECURITIES LIMIT,LSE
KBN40-94.TA,TB40/KSM SAL S94,TLV
GLDX,Global X Gold Explorers ETF,PCX
DBZH.MU,DBX I ESFSD 1C,MUN
ZPL.TO,BMO Long Provincial Bond ETF,TOR
BRTRAC10.MX,NAFIN SNC BRTRAC10,MEX
FINU.L,Lyxor ETF S&P; 500 Cappd Financ Sct C-USD,LSE
IQQC.HM,ISHS CHIN LA CA G-C,HAM
EM710.MI,L UCITS 7-10Y IN GR,MIL
59DM.L,NWRS/HSBC 17,LSE
XSS.NX,DBX S&P500; SH 1C,ENX
EL4T.DU,DK DB ERGOV 3-5,DUS
SPPP.L,Source Physical Platinum P-ETC,LSE
XXM-D.TO,FA MORNINGSTR US VAL UNHDGD ADV,TOR
HMCX.L,HSBC ETFS PLC HSBC FTSE 250 UCI,LSE
SMEA.L,ISHARES III PLC ISHARES MSCI EU,LSE
2802.HK,ISHARES EM ASIA,HKG
LYPB.SG,MUL LY W CO STA CC,STU
GVI,iShares Interm Government/Credit Bd,PCX
1214218.DU,SPDR E ENERG UC ETF,DUS
CE9.L,Amundi ETF MSCI Est Eurp ex Russ EUR A/I,LSE
SSXF.L,,LSE
FM.MX,ISHS MSCI FR 100,MEX
22422049.IR,FINEX PH HEL USD-AC,ISE
ZDJ.TO,BMO Dow Jones Ind Avg Hdgd CAD ETF,TOR
AFIX.SG,A EX FI UCITS ETF C,STU
EXHJ.DE,IS EGBC5.5-10.5,GER
XBO3.DE,DBXT2 MEBI AGG 1DD,GER
STW.AX,SPDR_ S&P;/ASX 200 ETF,ASX
LYQM.DE,L UC ETF EUROST DIV,GER
CSUKL.MI,ISHS MSCI GBP-B-ACC,MIL
204450.KS,KODEX China H Leverage(H),KSC
STN.PA,SSGA MSCI EN EUR-AC,PAR
EWN.MX,ISHS MSCI NL,MEX
SPYZ.F,SSGA SPDR FI EUR-AC,FRA
HMUS.SW,HSBC MSCI USA USD,EBS
PLUSI.SW,UBSETFPLDM USD IDIS,EBS
EWZ.MX,ISHS MSCI BR CP,MEX
FIW,First Trust ISE Water ETF,PCX
SXRV.DE,ISHS NASDAQ USD-AC,GER
XX6.NX,DBXT STO E 600 1C,ENX
SYBW.SG,SSGA BAR US TRS USD,STU
TWTI,RBS Oil Trendpilot ETN,PCX
LYYY.MU,L U ETF EU 600 CHEM,MUN
JPGBAH.SW,UBS ETF MJ100HG AD,EBS
11599694.BE,ARCEL 15 SRFRN,BER
XBOT.MI,DBXT2 MEBI BOT 1CC,MIL
C068.HM,COMS S600 HC IC,HAM
DBX4.SG,DBXT MSCI EMEA 1C,STU
DX2P.HM,DXBT CUR RET 1C,HAM
IS03.MU,ISHS DJ EUR EUR-ACC,MUN
IUSZ.BE,ISHS FTSE 100 GBP,BER
24406457.SG,GO US ENERINFR G-CT,STU
C078.BE,COMS S600 TL IC,BER
6AQQ.BE,AM NASD-100 ETF EUR,BER
IASP.L,ISHARES II PLC ISHARES ASIA PRO,LSE
LONG-CHF-F-S.ST,CHF/SEK/SEB 21 NTS,STO
EWGS,iShares MSCI Germany Small-Cap,PCX
DDM.MX,PROSHS ULTRA DOW30,MEX
13116386.DU,ISHS MSCI PL G-CT,DUS
10677439.DU,ISHS MSCI EM M G-CT,DUS
IHF,iShares US Healthcare Providers,PCX
16PY.L,BASKET/BARCLAYS 15,LSE
O070.L,ISHARES PLC ISHARES DOW JONES C,LSE
LYPE.SG,MUL LY W HEAL C CC,STU
92TY.L,SHG INTL/HSBC WT19,LSE
C030.SG,COMS SMI IC,STU
UIMI.F,UBS ETF MSCI EM AD,FRA
C060.DU,COMS SE600 IC,DUS
ACIM.L,SPDR_ MSCI ACWI IMI ETF,LSE
KSMCM-38.TA,BASKT/KSM SAL S38,TLV
SRFCHI.SW,UBSSXI RE CHF IDIS,EBS
HMU.TO,HorizonsBetaPro S&P;/TSX GlblBM Bull+ ETF,TOR
EXSB.F,ISHS DVDAX UETF,FRA
KRW.PA,L UC ETF KOR C EUR,PAR
MABI.AS,RBS M A D BRIC C,AMS
SGIL.L,ISHARES III PLC ISHARES GLOBAL ,LSE
12429083.DU,BELGACOM 18 VRN,DUS
DX2X.BE,DBXT STO E 600 1C,BER
SD7X.HM,SEL SCT INDUSTRIAL,HAM
2632934.SW,L UC ETF EU 600 BKS,EBS
67VL.L,,
10737489.SW,ISHS CR 100 GBP-AC,EBS
EXX1.MU,ISHESB30-15(DE),MUN
CMCG.L,UBS AG UBS ETC(UBS BBG CMCI COM,LSE
10935345.DU,DBXT2 IG 13U 1DD,DUS
SPX.MI,MUL LY SP500 D,MIL
FLOT,iShares Floating Rate Bond,PCX
NTETF,NIKKEI 225 EXC TR FD,PNK
18MT.SG,AM CORP UCITS ETF C,STU
IBCQ.SG,ISHS GL CO EUR G-CT,STU
WIP.MX,SPDR DB INT INF PRT,MEX
EL4Q.DE,DK IB LSD 10+,GER
XJSS.DE,DBX JP SHORT ETF 1C,GER
IUS9.DU,ISHS MSCI AC G-CT,DUS
FAS,Direxion Daily Financial Bull 3X ETF,PCX
LYQ2.DU,L UCITS 1-3Y INV GR,DUS
5X63.DU,COMS C BUF DS IC,DUS
CBN.TO,iShares Balanced Gr CorePortfolio Comm,TOR
LYKRW.SW,L UC ETF KOR C USD,EBS
EMALF,ETF METAL PM BASKET,PNK
X95581.TI,EUR/USD/SG ISSUER17,TLO
16BX.L,BARCLAYS/BARCLAYS18,LSE
TNOG.L,MULTI UNITS LUXEMBOURG LYXOR ET,LSE
EXHA.MU,ISHS EB.R GG,MUN
SYBJ.F,SPDR BAR EUR HG EUR,FRA
DXSE.HM,DBXT SE600 HC 1C,HAM
NAFINDXM1.MX,NAFINDX-M1,MEX
KSMC-122.TA,TA-COMP/KSM CR S122,TLV
EQQQ.MU,POWSHS EQQQ NQ USD,MUN
CPMT.SW,CPMT/ETFS HEDGED,EBS
H4Z3.SG,HSBC MSCI WORLD USD,STU
SXRU.F,ISHS DJ IND USD-ACC,FRA
1680049.SG,DB CAP VRN,STU
LYY2.SG,L UCITS ETF MSCI,STU
FWDD,AdvisorShares Madrona Domestic ETF,PCX
2817.HK,W.I.S.E.-CSI HK LstdMnlnd Conspt Tr ETF,HKG
GWT.PA,L UC ETF EMU GROWTH,PAR
ETLX.BE,GO DAXGLB GOLD G-CT,BER
LFAS.L,MULTI UNITS FRANCE LYXOR ETF FT,LSE
IUSL.SG,ISHS DJ GLB SU G-CT,STU
X40.PA,DBXT CAC40 1D,PAR
UEFN.SG,UBS ETF MIE 510 AD,STU
DRR,Market Vectors Double Short Euro ETN,PCX
O026.L,ISHARES PLC ISHARES DJ STOXX 60,LSE
LYQK.F,LYX UCITS D SH BUND,FRA
EXS2.DE,ISHS TCDAX UETF T,GER
DXS3.DE,DBX S&P500; SH 1C,GER
IQDE,FlexShares Intl Qual Div Defensv ETF,PCX
DBZJ.F,DBXT SE600 BRS 1CC,FRA
13910160.SW,ZKB GOLDETF AAH CHF,EBS
DBEU.MX,DE X-TR MSCI EUR HD,MEX
LYMA.DE,L UC ETF EU 600 FIN,GER
LYYR.BE,L U ETF 600 F & BEV,BER
CMU.L,Amundi ETF MSCI EMU A/I,LSE
GXC.MX,SPDR S&P; CHINA,MEX
C078.DU,COMS S600 TL IC,DUS
LYQA.SG,L U ETF US 100 D EU,STU
CC2CLN6LSHB.ST,BASKET/SHB 16 CT,STO
C051.DE,COMS ES SD30 IC,GER
44CA.L,BASKET/RBS ,LSE
EXH2.DU,ISHSTE600FS(DE),DUS
WBIE,WBI Large Cap Tactical Growth ETF,PCX
SC04.MU,SOU 600 PRS EUR-AC,MUN
PSTLB-34.TA,BASKET/PSAGOT S34,TLV
HEA-U.TO,HORIZONS ENHD INCOME US EQUITY ,TOR
ES5R.SG,EUR SECTR U E RC,STU
DXS5.DE,DBXT MSCI AC AJ 1C,GER
BULL-EL-X4-S.ST,EL/SEB 22 NTS,STO
JPYP.L,ETFS FOREIGN EXCHANGE LIMITED E,LSE
DXSM.BE,DBXT DBLCI OYB 1C,BER
LYLVE.SW,L UC ETF STX 50 LEV,EBS
EL4S.SG,DK DB ERGOV 1-3,STU
H4ZD.DU,HSBC MSCI USA G-CT,DUS
L8I2.MU,L UC ETF E EU C EUR,MUN
IBC5.F,ISHAR MSCI CAN G-CT,FRA
C064.BE,COMS S600 CHEM IC,BER
XEB.TO,iShares JP Morgan USD EM Bond CAD-Hdg,TOR
CD6.PA,AM CONS DISC UC ETF,PAR
XPF.TO,iShares S&P;/TSX NA Pref Stock (CAD-Hdg),TOR
KBNSK-98.TA,TBSK/KSM SAL S98,TLV
IWSZ.L,ISHARES IV PLC ISHARES MSCI WOR,LSE
CEBG.DU,ISHS MSCI ME USD-AC,DUS
6PSD.BE,POWSHS FTSE M-S EUR,BER
DXSQ.MU,DBX IEU 1C,MUN
4878180.DU,COMS M JAP IC,DUS
C070.DU,COMS S600 INS IC,DUS
K-MXEF19.TA,MXEF/KSM SAL S19,TLV
WSREUA.MI,UBS ETF M WD SR AD,MIL
KSMLT-14.TA,SPLAC/KSM SAL S14,TLV
105780.KS,KStar Top5 Group,KSC
X507.SG,COMS ILSD10-15 IC,STU
168300.KS,KTOP50,KSC
TELW.PA,MUL LY W TEL S C ,PAR
M9SB.SG,RBS M A RICI A C,STU
11FF.L,4.071 BSKT/ADCB 16,LSE
XACT-OILSERVICE.OL,SHB X OIL SV ETFC,OSL
BSCE,Guggenheim BulletShrs2014 Corp Bd ETF,PCX
IECF.L,"ISHARES VI PLC (THE ""COMPANY"") ",LSE
KRE.MX,SPDR S&P; RG BK ETF,MEX
X015.HM,COMS M PAC XJAP IC,HAM
KTT15-34.TA,TCH15/KSM SAL S34,TLV
X1G.MI,A RATED GR UC ETF C,MIL
CRPH.L,iShares Glbl Corp Bd EUR Hdgd,LSE
PSGGL-23.TA,GALIL/PSAGOT S23,TLV
XS1101883319.TI,SG ISSUER 19 FRN,TLO
C053.SG,COMS ES50 D LEV IC,STU
XBRI.L,DB X-TRACKERS DBX MSCI BRIC ETF,LSE
VOOV,Vanguard S&P; 500 Value ETF,PCX
DEF,Guggenheim Defensive Equity ETF,PCX
XRUM.L,DB X-TRACKERS DBX RUSSELL MIDCA,LSE
X509.HM,COMS ILSD25+ IC,HAM
XSW,SPDR S&P; Software & Services ETF,PCX
C002.DE,COMS FR DAX IDD,GER
4GX4.BE,GLOBAL X COPPER ETF,BER
VOOL.DU,MUL LY SP500FER CC,DUS
XUTD.SW,DBX US TRU 1C,EBS
DLTM.L,iShares MSCI EM Latin America Dist,LSE
UC58.L,UBS ETF UBS ETF-MSCI CANADA HED,LSE
CBU0.L,ISHARES VII PLC ISHARES USD TSY,LSE
18MD.DU,AM STX 50 UCITS ETF,DUS
SCOC.MI,SCOC/ETFS,MIL
LYMW.HM,L U ETF C SEC C EUR,HAM
STPP,iPath US Treasury Steepener ETN,PCX
SXRW.DU,ISHS CR 100 GBP-AC,DUS
22619652.IR,FINEX MSCI USA USD,ISE
GLDV.L,SPDR_ S&P; Global Dividend Arstcrts ETF,LSE
CSCK12.MX,GRUPO FIN BAN 20 12,MEX
GGW6.MU,SAUR F-S GL CHAM DD,MUN
1977816.F,RABOBANK VRN REG-S,FRA
LYS5.F,L GOV BD 3-5Y C EUR,FRA
LYPL.F,L UC ETF E/N D EUR,FRA
LYY6.HM,L UC ETF R/C C EUR,HAM
SXRV.DU,ISHS NASDAQ USD-AC,DUS
JJE,iPath DJ-UBS Energy SubTR ETN,PCX
XUS.PA,DBXT MSCI USA 1C,PAR
EL41.F,DK MSCI MC US,FRA
XMEU.MI,DBXT MSCI EU 1C,MIL
XBAN.DE,DBXT MSCI BANGL 1C,GER
X025.SW,COMS M EU MD IC,EBS
UB91.L,UBS ETF UBS ETF MARKIT IBOXX E ,LSE
IUTSF,ISHARES S&P;/TSX 60 I,PNK
JYN,iPath JPY/USD Exchange Rate ETN,PCX
REMX,Market Vectors Rare EarthStrat Mtls ETF,PCX
CAUSBH.SW,UBS ETF MC100HU AC,EBS
XDBG.L,DB X-TRACKERS DBX DBLCI - OY BA,LSE
CRWU.L,OSSIAM LUX OSSIAM RISK WGHT COM,LSE
LYPN.SG,L U ETF/NA AS D EUR,STU
EX11.VI,ISHS DVDAX UETF,VIE
